"municipality","votes","parties","file","prefecture"
"瑞穂市",2504,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"瑞穂市",21083.999,"得票数計","東海選挙区.xlsx","岐阜県"
"飛騨市",632,"日本維新の会","東海選挙区.xlsx","岐阜県"
"飛騨市",788.7229999999998,"国民民主党","東海選挙区.xlsx","岐阜県"
"飛騨市",752,"公明党","東海選挙区.xlsx","岐阜県"
"飛騨市",267,"日本保守党","東海選挙区.xlsx","岐阜県"
"飛騨市",458,"日本共産党","東海選挙区.xlsx","岐阜県"
"飛騨市",3204.276,"立憲民主党","東海選挙区.xlsx","岐阜県"
"飛騨市",5323,"自由民主党","東海選挙区.xlsx","岐阜県"
"飛騨市",260,"参政党","東海選挙区.xlsx","岐阜県"
"飛騨市",206,"社会民主党","東海選挙区.xlsx","岐阜県"
"飛騨市",821,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"飛騨市",12711.999,"得票数計","東海選挙区.xlsx","岐阜県"
"本巣市",765,"日本維新の会","東海選挙区.xlsx","岐阜県"
"本巣市",1752.615,"国民民主党","東海選挙区.xlsx","岐阜県"
"本巣市",1376,"公明党","東海選挙区.xlsx","岐阜県"
"本巣市",329,"日本保守党","東海選挙区.xlsx","岐阜県"
"本巣市",545,"日本共産党","東海選挙区.xlsx","岐阜県"
"本巣市",2524.384,"立憲民主党","東海選挙区.xlsx","岐阜県"
"本巣市",4565,"自由民主党","東海選挙区.xlsx","岐阜県"
"本巣市",344,"参政党","東海選挙区.xlsx","岐阜県"
"本巣市",207,"社会民主党","東海選挙区.xlsx","岐阜県"
"本巣市",1508,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"本巣市",13915.999,"得票数計","東海選挙区.xlsx","岐阜県"
"郡上市",1154,"日本維新の会","東海選挙区.xlsx","岐阜県"
"郡上市",1509.565,"国民民主党","東海選挙区.xlsx","岐阜県"
"郡上市",1509,"公明党","東海選挙区.xlsx","岐阜県"
"郡上市",529,"日本保守党","東海選挙区.xlsx","岐阜県"
"郡上市",1055,"日本共産党","東海選挙区.xlsx","岐阜県"
"郡上市",5157.435,"立憲民主党","東海選挙区.xlsx","岐阜県"
"郡上市",9587,"自由民主党","東海選挙区.xlsx","岐阜県"
"郡上市",551,"参政党","東海選挙区.xlsx","岐阜県"
"郡上市",310,"社会民主党","東海選挙区.xlsx","岐阜県"
"郡上市",1723,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"郡上市",23085,"得票数計","東海選挙区.xlsx","岐阜県"
"下呂市",1036,"日本維新の会","東海選挙区.xlsx","岐阜県"
"下呂市",1028.372,"国民民主党","東海選挙区.xlsx","岐阜県"
"下呂市",1499,"公明党","東海選挙区.xlsx","岐阜県"
"下呂市",343,"日本保守党","東海選挙区.xlsx","岐阜県"
"下呂市",580,"日本共産党","東海選挙区.xlsx","岐阜県"
"下呂市",4495.627,"立憲民主党","東海選挙区.xlsx","岐阜県"
"下呂市",6447,"自由民主党","東海選挙区.xlsx","岐阜県"
"下呂市",329,"参政党","東海選挙区.xlsx","岐阜県"
"下呂市",229,"社会民主党","東海選挙区.xlsx","岐阜県"
"下呂市",1030,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"下呂市",17016.999,"得票数計","東海選挙区.xlsx","岐阜県"
"海津市",861,"日本維新の会","東海選挙区.xlsx","岐阜県"
"海津市",1430.731,"国民民主党","東海選挙区.xlsx","岐阜県"
"海津市",1277,"公明党","東海選挙区.xlsx","岐阜県"
"海津市",451,"日本保守党","東海選挙区.xlsx","岐阜県"
"海津市",794,"日本共産党","東海選挙区.xlsx","岐阜県"
"海津市",2729.268,"立憲民主党","東海選挙区.xlsx","岐阜県"
"海津市",5252,"自由民主党","東海選挙区.xlsx","岐阜県"
"海津市",367,"参政党","東海選挙区.xlsx","岐阜県"
"海津市",186,"社会民主党","東海選挙区.xlsx","岐阜県"
"海津市",1153,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"海津市",14500.999,"得票数計","東海選挙区.xlsx","岐阜県"
"岐南町",707,"日本維新の会","東海選挙区.xlsx","岐阜県"
"岐南町",1776.315,"国民民主党","東海選挙区.xlsx","岐阜県"
"岐南町",1011,"公明党","東海選挙区.xlsx","岐阜県"
"岐南町",415,"日本保守党","東海選挙区.xlsx","岐阜県"
"岐南町",355,"日本共産党","東海選挙区.xlsx","岐阜県"
"岐南町",1608.684,"立憲民主党","東海選挙区.xlsx","岐阜県"
"岐南町",2712,"自由民主党","東海選挙区.xlsx","岐阜県"
"岐南町",275,"参政党","東海選挙区.xlsx","岐阜県"
"岐南町",131,"社会民主党","東海選挙区.xlsx","岐阜県"
"岐南町",1189,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"岐南町",10179.999,"得票数計","東海選挙区.xlsx","岐阜県"
"笠松町",639,"日本維新の会","東海選挙区.xlsx","岐阜県"
"笠松町",1299.451,"国民民主党","東海選挙区.xlsx","岐阜県"
"笠松町",812,"公明党","東海選挙区.xlsx","岐阜県"
"笠松町",357,"日本保守党","東海選挙区.xlsx","岐阜県"
"笠松町",365,"日本共産党","東海選挙区.xlsx","岐阜県"
"笠松町",1764.548,"立憲民主党","東海選挙区.xlsx","岐阜県"
"笠松町",2692,"自由民主党","東海選挙区.xlsx","岐阜県"
"笠松町",286,"参政党","東海選挙区.xlsx","岐阜県"
"笠松町",135,"社会民主党","東海選挙区.xlsx","岐阜県"
"笠松町",1093,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"笠松町",9442.999,"得票数計","東海選挙区.xlsx","岐阜県"
"養老町",736,"日本維新の会","東海選挙区.xlsx","岐阜県"
"養老町",951.477,"国民民主党","東海選挙区.xlsx","岐阜県"
"養老町",1049,"公明党","東海選挙区.xlsx","岐阜県"
"養老町",266,"日本保守党","東海選挙区.xlsx","岐阜県"
"養老町",528,"日本共産党","東海選挙区.xlsx","岐阜県"
"養老町",2020.522,"立憲民主党","東海選挙区.xlsx","岐阜県"
"養老町",4235,"自由民主党","東海選挙区.xlsx","岐阜県"
"養老町",286,"参政党","東海選挙区.xlsx","岐阜県"
"養老町",145,"社会民主党","東海選挙区.xlsx","岐阜県"
"養老町",856,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"養老町",11072.999,"得票数計","東海選挙区.xlsx","岐阜県"
"垂井町",780,"日本維新の会","東海選挙区.xlsx","岐阜県"
"垂井町",1207.844,"国民民主党","東海選挙区.xlsx","岐阜県"
"垂井町",1157,"公明党","東海選挙区.xlsx","岐阜県"
"垂井町",339,"日本保守党","東海選挙区.xlsx","岐阜県"
"垂井町",683,"日本共産党","東海選挙区.xlsx","岐阜県"
"垂井町",2186.155,"立憲民主党","東海選挙区.xlsx","岐阜県"
"垂井町",3663,"自由民主党","東海選挙区.xlsx","岐阜県"
"垂井町",273,"参政党","東海選挙区.xlsx","岐阜県"
"垂井町",202,"社会民主党","東海選挙区.xlsx","岐阜県"
"垂井町",961,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"垂井町",11451.999,"得票数計","東海選挙区.xlsx","岐阜県"
"関ケ原町",184,"日本維新の会","東海選挙区.xlsx","岐阜県"
"関ケ原町",273.084,"国民民主党","東海選挙区.xlsx","岐阜県"
"関ケ原町",366,"公明党","東海選挙区.xlsx","岐阜県"
"関ケ原町",87,"日本保守党","東海選挙区.xlsx","岐阜県"
"関ケ原町",346,"日本共産党","東海選挙区.xlsx","岐阜県"
"関ケ原町",635.915,"立憲民主党","東海選挙区.xlsx","岐阜県"
"関ケ原町",1197,"自由民主党","東海選挙区.xlsx","岐阜県"
"関ケ原町",60,"参政党","東海選挙区.xlsx","岐阜県"
"関ケ原町",56,"社会民主党","東海選挙区.xlsx","岐阜県"
"関ケ原町",201,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"関ケ原町",3405.999,"得票数計","東海選挙区.xlsx","岐阜県"
"神戸町",492,"日本維新の会","東海選挙区.xlsx","岐阜県"
"神戸町",876.836,"国民民主党","東海選挙区.xlsx","岐阜県"
"神戸町",809,"公明党","東海選挙区.xlsx","岐阜県"
"神戸町",274,"日本保守党","東海選挙区.xlsx","岐阜県"
"神戸町",615,"日本共産党","東海選挙区.xlsx","岐阜県"
"神戸町",1631.163,"立憲民主党","東海選挙区.xlsx","岐阜県"
"神戸町",2635,"自由民主党","東海選挙区.xlsx","岐阜県"
"神戸町",215,"参政党","東海選挙区.xlsx","岐阜県"
"神戸町",136,"社会民主党","東海選挙区.xlsx","岐阜県"
"神戸町",679,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"神戸町",8362.999,"得票数計","東海選挙区.xlsx","岐阜県"
"輪之内町",236,"日本維新の会","東海選挙区.xlsx","岐阜県"
"輪之内町",390.83,"国民民主党","東海選挙区.xlsx","岐阜県"
"輪之内町",293,"公明党","東海選挙区.xlsx","岐阜県"
"輪之内町",105,"日本保守党","東海選挙区.xlsx","岐阜県"
"輪之内町",183,"日本共産党","東海選挙区.xlsx","岐阜県"
"輪之内町",636.169,"立憲民主党","東海選挙区.xlsx","岐阜県"
"輪之内町",1430,"自由民主党","東海選挙区.xlsx","岐阜県"
"輪之内町",75,"参政党","東海選挙区.xlsx","岐阜県"
"輪之内町",55,"社会民主党","東海選挙区.xlsx","岐阜県"
"輪之内町",315,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"輪之内町",3718.999,"得票数計","東海選挙区.xlsx","岐阜県"
"安八町",383,"日本維新の会","東海選挙区.xlsx","岐阜県"
"安八町",631.324,"国民民主党","東海選挙区.xlsx","岐阜県"
"安八町",594,"公明党","東海選挙区.xlsx","岐阜県"
"安八町",197,"日本保守党","東海選挙区.xlsx","岐阜県"
"安八町",309,"日本共産党","東海選挙区.xlsx","岐阜県"
"安八町",1031.675,"立憲民主党","東海選挙区.xlsx","岐阜県"
"安八町",2224,"自由民主党","東海選挙区.xlsx","岐阜県"
"安八町",171,"参政党","東海選挙区.xlsx","岐阜県"
"安八町",88,"社会民主党","東海選挙区.xlsx","岐阜県"
"安八町",585,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"安八町",6213.999,"得票数計","東海選挙区.xlsx","岐阜県"
"揖斐川町",501,"日本維新の会","東海選挙区.xlsx","岐阜県"
"揖斐川町",766.914,"国民民主党","東海選挙区.xlsx","岐阜県"
"揖斐川町",815,"公明党","東海選挙区.xlsx","岐阜県"
"揖斐川町",231,"日本保守党","東海選挙区.xlsx","岐阜県"
"揖斐川町",398,"日本共産党","東海選挙区.xlsx","岐阜県"
"揖斐川町",1688.085,"立憲民主党","東海選挙区.xlsx","岐阜県"
"揖斐川町",3695,"自由民主党","東海選挙区.xlsx","岐阜県"
"揖斐川町",212,"参政党","東海選挙区.xlsx","岐阜県"
"揖斐川町",158,"社会民主党","東海選挙区.xlsx","岐阜県"
"揖斐川町",679,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"揖斐川町",9143.999,"得票数計","東海選挙区.xlsx","岐阜県"
"大野町",546,"日本維新の会","東海選挙区.xlsx","岐阜県"
"大野町",849.284,"国民民主党","東海選挙区.xlsx","岐阜県"
"大野町",1111,"公明党","東海選挙区.xlsx","岐阜県"
"大野町",279,"日本保守党","東海選挙区.xlsx","岐阜県"
"大野町",389,"日本共産党","東海選挙区.xlsx","岐阜県"
"大野町",1695.715,"立憲民主党","東海選挙区.xlsx","岐阜県"
"大野町",2858,"自由民主党","東海選挙区.xlsx","岐阜県"
"大野町",241,"参政党","東海選挙区.xlsx","岐阜県"
"大野町",128,"社会民主党","東海選挙区.xlsx","岐阜県"
"大野町",848,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"大野町",8944.999,"得票数計","東海選挙区.xlsx","岐阜県"
"池田町",633,"日本維新の会","東海選挙区.xlsx","岐阜県"
"池田町",998.592,"国民民主党","東海選挙区.xlsx","岐阜県"
"池田町",889,"公明党","東海選挙区.xlsx","岐阜県"
"池田町",299,"日本保守党","東海選挙区.xlsx","岐阜県"
"池田町",526,"日本共産党","東海選挙区.xlsx","岐阜県"
"池田町",1971.407,"立憲民主党","東海選挙区.xlsx","岐阜県"
"池田町",3355,"自由民主党","東海選挙区.xlsx","岐阜県"
"池田町",294,"参政党","東海選挙区.xlsx","岐阜県"
"池田町",179,"社会民主党","東海選挙区.xlsx","岐阜県"
"池田町",815,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"池田町",9959.999,"得票数計","東海選挙区.xlsx","岐阜県"
"北方町",478,"日本維新の会","東海選挙区.xlsx","岐阜県"
"北方町",1039.641,"国民民主党","東海選挙区.xlsx","岐阜県"
"北方町",830,"公明党","東海選挙区.xlsx","岐阜県"
"北方町",244,"日本保守党","東海選挙区.xlsx","岐阜県"
"北方町",275,"日本共産党","東海選挙区.xlsx","岐阜県"
"北方町",1320.358,"立憲民主党","東海選挙区.xlsx","岐阜県"
"北方町",2102,"自由民主党","東海選挙区.xlsx","岐阜県"
"北方町",185,"参政党","東海選挙区.xlsx","岐阜県"
"北方町",104,"社会民主党","東海選挙区.xlsx","岐阜県"
"北方町",764,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"北方町",7341.999,"得票数計","東海選挙区.xlsx","岐阜県"
"坂祝町",209,"日本維新の会","東海選挙区.xlsx","岐阜県"
"坂祝町",368.989,"国民民主党","東海選挙区.xlsx","岐阜県"
"坂祝町",362,"公明党","東海選挙区.xlsx","岐阜県"
"坂祝町",105,"日本保守党","東海選挙区.xlsx","岐阜県"
"坂祝町",148,"日本共産党","東海選挙区.xlsx","岐阜県"
"坂祝町",940.01,"立憲民主党","東海選挙区.xlsx","岐阜県"
"坂祝町",1000,"自由民主党","東海選挙区.xlsx","岐阜県"
"坂祝町",72,"参政党","東海選挙区.xlsx","岐阜県"
"坂祝町",52,"社会民主党","東海選挙区.xlsx","岐阜県"
"坂祝町",301,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"坂祝町",3557.999,"得票数計","東海選挙区.xlsx","岐阜県"
"富加町",142,"日本維新の会","東海選挙区.xlsx","岐阜県"
"富加町",251.979,"国民民主党","東海選挙区.xlsx","岐阜県"
"富加町",288,"公明党","東海選挙区.xlsx","岐阜県"
"富加町",75,"日本保守党","東海選挙区.xlsx","岐阜県"
"富加町",103,"日本共産党","東海選挙区.xlsx","岐阜県"
"富加町",730.02,"立憲民主党","東海選挙区.xlsx","岐阜県"
"富加町",971,"自由民主党","東海選挙区.xlsx","岐阜県"
"富加町",72,"参政党","東海選挙区.xlsx","岐阜県"
"富加町",42,"社会民主党","東海選挙区.xlsx","岐阜県"
"富加町",227,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"富加町",2901.999,"得票数計","東海選挙区.xlsx","岐阜県"
"川辺町",278,"日本維新の会","東海選挙区.xlsx","岐阜県"
"川辺町",435.286,"国民民主党","東海選挙区.xlsx","岐阜県"
"川辺町",420,"公明党","東海選挙区.xlsx","岐阜県"
"川辺町",102,"日本保守党","東海選挙区.xlsx","岐阜県"
"川辺町",147,"日本共産党","東海選挙区.xlsx","岐阜県"
"川辺町",1520.713,"立憲民主党","東海選挙区.xlsx","岐阜県"
"川辺町",1474,"自由民主党","東海選挙区.xlsx","岐阜県"
"川辺町",126,"参政党","東海選挙区.xlsx","岐阜県"
"川辺町",89,"社会民主党","東海選挙区.xlsx","岐阜県"
"川辺町",383,"れいわ新選組","東海選挙区.xlsx","岐阜県"
"川辺町",4974.999,"得票数計","東海選挙区.xlsx","岐阜県"
"七宗町",84,"日本維新の会","東海選挙区.xlsx","岐阜県"
"七宗町",103.997,"国民民主党","東海選挙区.xlsx","岐阜県"
"七宗町",209,"公明党","東海選挙区.xlsx","岐阜県"
"七宗町",37,"日本保守党","東海選挙区.xlsx","岐阜県"
"七宗町",42,"日本共産党","東海選挙区.xlsx","岐阜県"
"七宗町",581.002,"立憲民主党","東海選挙区.xlsx","岐阜県"
"七宗町",727,"自由民主党","東海選挙区.xlsx","岐阜県"
"七宗町",48,"参政党","東海選挙区.xlsx","岐阜県"
